,feature_a,feature_b,range_a,range_b,frequency_a_mhz,frequency_b_mhz,distance_mhz,correlation,abs_correlation
1526,350__295.733333MHz,350__340.133333MHz,350,350,295.733333,340.133333,44.39999999999998,-0.9995527835308619,0.9995527835308619
1527,350__256.400000MHz,350__291.466667MHz,350,350,256.4,291.466667,35.066666999999995,-0.9995526843215399,0.9995526843215399
1528,350__297.466667MHz,350__346.933333MHz,350,350,297.466667,346.933333,49.46666600000003,-0.9995524896195661,0.9995524896195661
1529,350__251.466667MHz,350__291.733333MHz,350,350,251.466667,291.733333,40.266666000000015,-0.9995524531669641,0.9995524531669641
1530,350__297.066667MHz,350__345.733333MHz,350,350,297.066667,345.733333,48.66666600000002,-0.9995521190089209,0.9995521190089209
1531,350__296.666667MHz,350__346.133333MHz,350,350,296.666667,346.133333,49.466665999999975,-0.9995520050862857,0.9995520050862857
1532,350__296.533333MHz,350__344.133333MHz,350,350,296.533333,344.133333,47.599999999999966,-0.9995518580396654,0.9995518580396654
1533,350__294.000000MHz,350__340.400000MHz,350,350,294.0,340.4,46.39999999999998,-0.9995517950098712,0.9995517950098712
1534,350__253.733333MHz,350__291.200000MHz,350,350,253.733333,291.2,37.466667,-0.9995515281463379,0.9995515281463379
1535,350__251.600000MHz,350__292.533333MHz,350,350,251.6,292.533333,40.93333300000003,-0.9995514392820258,0.9995514392820258
1536,350__293.466667MHz,350__334.133333MHz,350,350,293.466667,334.133333,40.66666600000002,-0.9995513994315999,0.9995513994315999
1537,350__296.133333MHz,350__342.133333MHz,350,350,296.133333,342.133333,46.0,-0.9995512012139623,0.9995512012139623
1538,350__293.333333MHz,350__334.000000MHz,350,350,293.333333,334.0,40.66666700000002,-0.9995511683774116,0.9995511683774116
1539,350__296.666667MHz,350__343.066667MHz,350,350,296.666667,343.066667,46.39999999999998,-0.9995509915676908,0.9995509915676908
1540,350__292.800000MHz,350__336.933333MHz,350,350,292.8,336.933333,44.13333299999999,-0.9995509446628686,0.9995509446628686
1541,350__294.666667MHz,350__336.533333MHz,350,350,294.666667,336.533333,41.86666600000001,-0.9995506288496464,0.9995506288496464
1542,350__251.066667MHz,350__292.533333MHz,350,350,251.066667,292.533333,41.46666600000003,-0.9995505040884494,0.9995505040884494
1543,350__252.666667MHz,350__291.600000MHz,350,350,252.666667,291.6,38.93333300000003,-0.9995501721428118,0.9995501721428118
1544,350__295.866667MHz,350__344.133333MHz,350,350,295.866667,344.133333,48.26666599999999,-0.9995501405044869,0.9995501405044869
1545,350__292.666667MHz,350__336.666667MHz,350,350,292.666667,336.666667,44.0,-0.9995501055704679,0.9995501055704679
1546,350__250.666667MHz,350__292.266667MHz,350,350,250.666667,292.266667,41.599999999999994,-0.9995499140316663,0.9995499140316663
1547,350__296.933333MHz,350__346.666667MHz,350,350,296.933333,346.666667,49.73333400000001,-0.9995498381512006,0.9995498381512006
1548,350__328.666667MHz,350__333.733333MHz,350,350,328.666667,333.733333,5.066665999999998,0.9995495065832974,0.9995495065832974
1549,350__297.466667MHz,350__347.200000MHz,350,350,297.466667,347.2,49.733333000000016,-0.9995494445964122,0.9995494445964122
1550,350__295.733333MHz,350__343.866667MHz,350,350,295.733333,343.866667,48.13333399999999,-0.9995493736038769,0.9995493736038769
1551,350__296.533333MHz,350__344.533333MHz,350,350,296.533333,344.533333,48.0,-0.9995492975555504,0.9995492975555504
1552,350__250.133333MHz,350__256.000000MHz,350,350,250.133333,256.0,5.866667000000007,0.9995492196109264,0.9995492196109264
1553,350__257.066667MHz,350__291.066667MHz,350,350,257.066667,291.066667,34.0,-0.9995491606316453,0.9995491606316453
1554,350__253.733333MHz,350__258.800000MHz,350,350,253.733333,258.8,5.066667000000024,0.9995491334575486,0.9995491334575486
1555,350__296.266667MHz,350__345.600000MHz,350,350,296.266667,345.6,49.33333300000004,-0.999548907920499,0.999548907920499
1556,350__297.600000MHz,350__348.666667MHz,350,350,297.6,348.666667,51.066666999999995,-0.9995486572155704,0.9995486572155704
1557,350__255.466667MHz,350__291.600000MHz,350,350,255.466667,291.6,36.13333300000002,-0.9995483790108055,0.9995483790108055
1558,350__293.866667MHz,350__334.800000MHz,350,350,293.866667,334.8,40.933333000000005,-0.9995481997769762,0.9995481997769762
1559,350__297.600000MHz,350__347.333333MHz,350,350,297.6,347.333333,49.73333299999996,-0.9995481351259957,0.9995481351259957
1560,350__343.066667MHz,350__348.266667MHz,350,350,343.066667,348.266667,5.199999999999989,0.9995477540635553,0.9995477540635553
1561,350__296.266667MHz,350__346.800000MHz,350,350,296.266667,346.8,50.53333300000003,-0.9995474998520146,0.9995474998520146
1562,350__296.266667MHz,350__345.066667MHz,350,350,296.266667,345.066667,48.80000000000001,-0.9995473664373652,0.9995473664373652
1563,350__297.333333MHz,350__349.066667MHz,350,350,297.333333,349.066667,51.73333400000001,-0.9995472444650443,0.9995472444650443
1564,150-250__150.666667MHz,150-250__156.133333MHz,150-250,150-250,150.666667,156.133333,5.466666000000004,0.9995470521431855,0.9995470521431855
1565,350__252.400000MHz,350__291.733333MHz,350,350,252.4,291.733333,39.33333300000001,-0.999546701679108,0.999546701679108
1566,350__295.466667MHz,350__338.533333MHz,350,350,295.466667,338.533333,43.066666000000055,-0.9995466059714616,0.9995466059714616
1567,350__294.400000MHz,350__335.866667MHz,350,350,294.4,335.866667,41.46666700000003,-0.9995464979605507,0.9995464979605507
1568,350__327.866667MHz,350__333.200000MHz,350,350,327.866667,333.2,5.333332999999982,0.9995464861755532,0.9995464861755532
1569,350__296.533333MHz,350__349.066667MHz,350,350,296.533333,349.066667,52.53333399999997,-0.999546312906483,0.999546312906483
1570,350__297.200000MHz,350__346.000000MHz,350,350,297.2,346.0,48.80000000000001,-0.9995462470353891,0.9995462470353891
1571,350__294.133333MHz,350__335.200000MHz,350,350,294.133333,335.2,41.066666999999995,-0.9995461686839046,0.9995461686839046
1572,350__250.266667MHz,350__256.133333MHz,350,350,250.266667,256.133333,5.866665999999981,0.9995458930103649,0.9995458930103649
1573,350__296.533333MHz,350__346.666667MHz,350,350,296.533333,346.666667,50.13333399999999,-0.9995458360143465,0.9995458360143465
1574,350__296.533333MHz,350__344.400000MHz,350,350,296.533333,344.4,47.86666699999995,-0.9995456425444412,0.9995456425444412
1575,350__296.000000MHz,350__341.066667MHz,350,350,296.0,341.066667,45.066666999999995,-0.999545086230763,0.999545086230763
1576,350__296.133333MHz,350__344.933333MHz,350,350,296.133333,344.933333,48.80000000000001,-0.9995450459586226,0.9995450459586226
1577,350__294.133333MHz,350__341.200000MHz,350,350,294.133333,341.2,47.066666999999995,-0.9995447541517717,0.9995447541517717
1578,350__296.400000MHz,350__349.066667MHz,350,350,296.4,349.066667,52.66666700000002,-0.9995446937349988,0.9995446937349988
1579,350__255.600000MHz,350__291.333333MHz,350,350,255.6,291.333333,35.73333299999999,-0.999544670376882,0.999544670376882
1580,350__328.266667MHz,350__333.733333MHz,350,350,328.266667,333.733333,5.466666000000032,0.9995445902013748,0.9995445902013748
1581,350__297.333333MHz,350__346.800000MHz,350,350,297.333333,346.8,49.46666700000003,-0.99954458971328,0.99954458971328
1582,350__250.533333MHz,350__292.000000MHz,350,350,250.533333,292.0,41.466667,-0.9995445039804949,0.9995445039804949
1583,350__297.466667MHz,350__347.066667MHz,350,350,297.466667,347.066667,49.60000000000002,-0.9995443797715252,0.9995443797715252
1584,350__292.400000MHz,350__334.666667MHz,350,350,292.4,334.666667,42.26666700000004,-0.9995443401798264,0.9995443401798264
1585,350__296.000000MHz,350__340.666667MHz,350,350,296.0,340.666667,44.66666700000002,-0.9995442584302576,0.9995442584302576
1586,350__326.800000MHz,350__331.866667MHz,350,350,326.8,331.866667,5.066666999999995,0.9995442192622593,0.9995442192622593
1587,150-250__150.800000MHz,150-250__156.400000MHz,150-250,150-250,150.8,156.4,5.599999999999994,0.9995441544333586,0.9995441544333586
1588,350__256.800000MHz,350__291.200000MHz,350,350,256.8,291.2,34.39999999999998,-0.9995440603148373,0.9995440603148373
1589,350__295.866667MHz,350__347.866667MHz,350,350,295.866667,347.866667,52.0,-0.9995440232429892,0.9995440232429892
1590,150-250__150.533333MHz,150-250__156.666667MHz,150-250,150-250,150.533333,156.666667,6.133333999999991,0.9995438144430056,0.9995438144430056
1591,350__250.000000MHz,350__256.000000MHz,350,350,250.0,256.0,6.0,0.9995432462949065,0.9995432462949065
1592,350__255.466667MHz,350__291.466667MHz,350,350,255.466667,291.466667,35.99999999999997,-0.999543209741518,0.999543209741518
1593,350__296.000000MHz,350__344.400000MHz,350,350,296.0,344.4,48.39999999999998,-0.999542863223614,0.999542863223614
1594,350__253.600000MHz,350__291.333333MHz,350,350,253.6,291.333333,37.73333299999999,-0.9995428592004317,0.9995428592004317
1595,350__296.266667MHz,350__344.666667MHz,350,350,296.266667,344.666667,48.400000000000034,-0.9995428484349406,0.9995428484349406
1596,350__327.466667MHz,350__332.666667MHz,350,350,327.466667,332.666667,5.2000000000000455,0.9995428105281149,0.9995428105281149
1597,350__296.666667MHz,350__343.733333MHz,350,350,296.666667,343.733333,47.066666,-0.9995427629558473,0.9995427629558473
1598,350__256.533333MHz,350__291.333333MHz,350,350,256.533333,291.333333,34.799999999999955,-0.9995425833892175,0.9995425833892175
1599,350__295.866667MHz,350__347.333333MHz,350,350,295.866667,347.333333,51.466665999999975,-0.9995425344014277,0.9995425344014277
1600,350__292.400000MHz,350__334.533333MHz,350,350,292.4,334.533333,42.13333300000005,-0.9995425269076571,0.9995425269076571
1601,150-250__150.666667MHz,150-250__156.533333MHz,150-250,150-250,150.666667,156.533333,5.866666000000009,0.9995424680691471,0.9995424680691471
1602,350__293.866667MHz,350__340.000000MHz,350,350,293.866667,340.0,46.13333299999999,-0.9995423953956882,0.9995423953956882
1603,350__296.000000MHz,350__347.066667MHz,350,350,296.0,347.066667,51.066666999999995,-0.9995420877317268,0.9995420877317268
1604,350__256.133333MHz,350__291.866667MHz,350,350,256.133333,291.866667,35.73333400000001,-0.9995414503639577,0.9995414503639577
1605,350__256.000000MHz,350__291.866667MHz,350,350,256.0,291.866667,35.86666700000001,-0.999540958717285,0.999540958717285
1606,350__253.733333MHz,350__291.066667MHz,350,350,253.733333,291.066667,37.33333400000001,-0.9995409362506307,0.9995409362506307
1607,350__297.066667MHz,350__346.133333MHz,350,350,297.066667,346.133333,49.066666,-0.999540689231925,0.999540689231925
1608,350__294.266667MHz,350__341.733333MHz,350,350,294.266667,341.733333,47.46666600000003,-0.9995403274015544,0.9995403274015544
1609,350__296.400000MHz,350__344.666667MHz,350,350,296.4,344.666667,48.26666700000004,-0.9995402019826922,0.9995402019826922
1610,350__296.533333MHz,350__344.266667MHz,350,350,296.533333,344.266667,47.73333399999996,-0.9995401309532991,0.9995401309532991
1611,350__296.400000MHz,350__342.533333MHz,350,350,296.4,342.533333,46.13333300000005,-0.9995400515957749,0.9995400515957749
1612,350__296.800000MHz,350__346.133333MHz,350,350,296.8,346.133333,49.33333299999998,-0.9995399814079954,0.9995399814079954
1613,350__295.866667MHz,350__344.000000MHz,350,350,295.866667,344.0,48.13333299999999,-0.9995398305762379,0.9995398305762379
1614,150-250__150.400000MHz,150-250__156.666667MHz,150-250,150-250,150.4,156.666667,6.266666999999984,0.9995397945962269,0.9995397945962269
1615,350__255.333333MHz,350__291.600000MHz,350,350,255.333333,291.6,36.26666700000001,-0.9995396843504414,0.9995396843504414
1616,350__295.733333MHz,350__348.000000MHz,350,350,295.733333,348.0,52.266666999999984,-0.999539463193329,0.999539463193329
1617,350__327.066667MHz,350__332.133333MHz,350,350,327.066667,332.133333,5.066665999999998,0.9995394501475129,0.9995394501475129
1618,350__296.666667MHz,350__344.933333MHz,350,350,296.666667,344.933333,48.26666599999999,-0.999539236938324,0.999539236938324
1619,350__296.000000MHz,350__348.666667MHz,350,350,296.0,348.666667,52.66666700000002,-0.9995389647243842,0.9995389647243842
1620,350__253.600000MHz,350__292.000000MHz,350,350,253.6,292.0,38.400000000000006,-0.9995389233281669,0.9995389233281669
1621,350__250.800000MHz,350__292.400000MHz,350,350,250.8,292.4,41.599999999999966,-0.9995388668938059,0.9995388668938059
1622,350__297.600000MHz,350__348.800000MHz,350,350,297.6,348.8,51.19999999999999,-0.9995388325652832,0.9995388325652832
1623,350__296.666667MHz,350__345.066667MHz,350,350,296.666667,345.066667,48.39999999999998,-0.9995388289696391,0.9995388289696391
1624,350__250.133333MHz,350__256.133333MHz,350,350,250.133333,256.133333,6.0,0.9995386790755095,0.9995386790755095
1625,350__296.533333MHz,350__346.133333MHz,350,350,296.533333,346.133333,49.599999999999966,-0.9995383466516375,0.9995383466516375
1626,350__294.000000MHz,350__340.800000MHz,350,350,294.0,340.8,46.80000000000001,-0.9995383181864592,0.9995383181864592
1627,350__292.800000MHz,350__337.066667MHz,350,350,292.8,337.066667,44.266666999999984,-0.9995383058646914,0.9995383058646914
1628,350__295.466667MHz,350__338.800000MHz,350,350,295.466667,338.8,43.33333300000004,-0.999537581493937,0.999537581493937
1629,350__296.133333MHz,350__344.666667MHz,350,350,296.133333,344.666667,48.533334000000025,-0.9995375695043058,0.9995375695043058
1630,350__250.533333MHz,350__292.133333MHz,350,350,250.533333,292.133333,41.599999999999994,-0.9995375234392037,0.9995375234392037
1631,350__250.533333MHz,350__291.866667MHz,350,350,250.533333,291.866667,41.33333400000001,-0.9995374292971573,0.9995374292971573
1632,350__295.466667MHz,350__338.666667MHz,350,350,295.466667,338.666667,43.200000000000045,-0.999537194436973,0.999537194436973
1633,350__296.000000MHz,350__344.800000MHz,350,350,296.0,344.8,48.80000000000001,-0.9995371148306594,0.9995371148306594
1634,350__252.133333MHz,350__291.733333MHz,350,350,252.133333,291.733333,39.60000000000002,-0.9995370186776041,0.9995370186776041
1635,350__294.266667MHz,350__335.333333MHz,350,350,294.266667,335.333333,41.066666,-0.9995369257458341,0.9995369257458341
1636,350__257.200000MHz,350__291.066667MHz,350,350,257.2,291.066667,33.86666700000001,-0.99953667436867,0.99953667436867
1637,350__292.400000MHz,350__333.600000MHz,350,350,292.4,333.6,41.200000000000045,-0.999536282373497,0.999536282373497
1638,350__292.800000MHz,350__333.333333MHz,350,350,292.8,333.333333,40.53333299999997,-0.9995362469785346,0.9995362469785346
1639,350__296.000000MHz,350__341.600000MHz,350,350,296.0,341.6,45.60000000000002,-0.9995362240219725,0.9995362240219725
1640,350__296.000000MHz,350__344.533333MHz,350,350,296.0,344.533333,48.53333300000003,-0.9995358371065826,0.9995358371065826
1641,350__294.133333MHz,350__341.333333MHz,350,350,294.133333,341.333333,47.19999999999999,-0.9995358285488709,0.9995358285488709
1642,350__297.466667MHz,350__349.066667MHz,350,350,297.466667,349.066667,51.60000000000002,-0.999535672551348,0.999535672551348
1643,350__296.800000MHz,350__343.333333MHz,350,350,296.8,343.333333,46.53333299999997,-0.9995355260017623,0.9995355260017623
1644,350__251.866667MHz,350__292.533333MHz,350,350,251.866667,292.533333,40.66666600000002,-0.9995353850928704,0.9995353850928704
1645,350__297.066667MHz,350__349.200000MHz,350,350,297.066667,349.2,52.13333299999999,-0.9995353668207048,0.9995353668207048
1646,350__297.600000MHz,350__348.000000MHz,350,350,297.6,348.0,50.39999999999998,-0.9995352031153043,0.9995352031153043
1647,350__253.333333MHz,350__291.466667MHz,350,350,253.333333,291.466667,38.13333399999996,-0.9995351315925445,0.9995351315925445
1648,350__296.800000MHz,350__345.600000MHz,350,350,296.8,345.6,48.80000000000001,-0.9995351052264205,0.9995351052264205
1649,150-250__150.266667MHz,150-250__156.800000MHz,150-250,150-250,150.266667,156.8,6.533332999999999,0.9995349571688851,0.9995349571688851
1650,350__255.333333MHz,350__291.866667MHz,350,350,255.333333,291.866667,36.533333999999996,-0.9995345577492731,0.9995345577492731
1651,350__293.200000MHz,350__338.000000MHz,350,350,293.2,338.0,44.80000000000001,-0.9995345476213029,0.9995345476213029
1652,350__295.200000MHz,350__342.533333MHz,350,350,295.2,342.533333,47.33333300000004,-0.999534415820839,0.999534415820839
1653,350__327.733333MHz,350__333.200000MHz,350,350,327.733333,333.2,5.466666999999973,0.9995342674587303,0.9995342674587303
1654,350__253.466667MHz,350__291.333333MHz,350,350,253.466667,291.333333,37.86666599999998,-0.9995341561177453,0.9995341561177453
1655,350__296.933333MHz,350__346.133333MHz,350,350,296.933333,346.133333,49.19999999999999,-0.9995339654007915,0.9995339654007915
1656,350__327.466667MHz,350__332.933333MHz,350,350,327.466667,332.933333,5.466666000000032,0.9995338886769922,0.9995338886769922
1657,350__296.933333MHz,350__349.200000MHz,350,350,296.933333,349.2,52.266666999999984,-0.9995337607638666,0.9995337607638666
1658,350__294.400000MHz,350__341.866667MHz,350,350,294.4,341.866667,47.46666700000003,-0.9995336569353898,0.9995336569353898
1659,150-250__150.933333MHz,150-250__156.266667MHz,150-250,150-250,150.933333,156.266667,5.333334000000008,0.9995336387709822,0.9995336387709822
1660,350__295.866667MHz,350__347.200000MHz,350,350,295.866667,347.2,51.33333299999998,-0.9995336071432228,0.9995336071432228
1661,350__251.733333MHz,350__292.533333MHz,350,350,251.733333,292.533333,40.80000000000004,-0.9995334461890589,0.9995334461890589
1662,350__253.466667MHz,350__292.000000MHz,350,350,253.466667,292.0,38.533333,-0.9995333640860031,0.9995333640860031
1663,350__253.333333MHz,350__292.000000MHz,350,350,253.333333,292.0,38.66666699999999,-0.9995333190989601,0.9995333190989601
1664,350__293.333333MHz,350__333.866667MHz,350,350,293.333333,333.866667,40.533334000000025,-0.999533253752676,0.999533253752676
1665,350__255.466667MHz,350__291.866667MHz,350,350,255.466667,291.866667,36.400000000000006,-0.999533092472662,0.999533092472662
1666,350__257.200000MHz,350__290.800000MHz,350,350,257.2,290.8,33.60000000000002,-0.9995327718765298,0.9995327718765298
1667,350__297.200000MHz,350__346.666667MHz,350,350,297.2,346.666667,49.46666700000003,-0.9995327708264401,0.9995327708264401
1668,350__296.533333MHz,350__344.000000MHz,350,350,296.533333,344.0,47.46666699999997,-0.9995323685129981,0.9995323685129981
1669,350__294.666667MHz,350__336.400000MHz,350,350,294.666667,336.4,41.73333299999996,-0.9995321148816942,0.9995321148816942
1670,350__255.466667MHz,350__291.733333MHz,350,350,255.466667,291.733333,36.266666000000015,-0.9995317913300255,0.9995317913300255
1671,350__328.000000MHz,350__333.466667MHz,350,350,328.0,333.466667,5.466666999999973,0.9995313655633856,0.9995313655633856
1672,350__251.866667MHz,350__291.733333MHz,350,350,251.866667,291.733333,39.86666600000001,-0.9995313065360907,0.9995313065360907
1673,350__296.133333MHz,350__345.466667MHz,350,350,296.133333,345.466667,49.33333399999998,-0.9995309060188683,0.9995309060188683
1674,350__252.933333MHz,350__292.133333MHz,350,350,252.933333,292.133333,39.19999999999999,-0.999530511204857,0.999530511204857
1675,350__252.266667MHz,350__292.266667MHz,350,350,252.266667,292.266667,39.99999999999997,-0.9995304952355526,0.9995304952355526
1676,350__296.000000MHz,350__341.733333MHz,350,350,296.0,341.733333,45.733333000000016,-0.9995304522212922,0.9995304522212922
1677,350__297.333333MHz,350__346.000000MHz,350,350,297.333333,346.0,48.66666700000002,-0.9995303642898588,0.9995303642898588
1678,350__296.800000MHz,350__349.200000MHz,350,350,296.8,349.2,52.39999999999998,-0.9995301661658949,0.9995301661658949
1679,350__326.933333MHz,350__332.000000MHz,350,350,326.933333,332.0,5.066666999999995,0.9995300970145632,0.9995300970145632
1680,350__295.200000MHz,350__343.200000MHz,350,350,295.2,343.2,48.0,-0.9995300357237124,0.9995300357237124
1681,350__293.200000MHz,350__333.600000MHz,350,350,293.2,333.6,40.400000000000034,-0.9995298503582821,0.9995298503582821
1682,350__293.866667MHz,350__340.133333MHz,350,350,293.866667,340.133333,46.26666599999999,-0.9995298220985662,0.9995298220985662
1683,350__297.200000MHz,350__349.200000MHz,350,350,297.2,349.2,52.0,-0.9995297606802334,0.9995297606802334
1684,350__296.133333MHz,350__342.000000MHz,350,350,296.133333,342.0,45.86666700000001,-0.9995296432308948,0.9995296432308948
1685,350__251.600000MHz,350__291.733333MHz,350,350,251.6,291.733333,40.13333300000002,-0.9995295450961803,0.9995295450961803
1686,350__250.000000MHz,350__256.133333MHz,350,350,250.0,256.133333,6.133332999999993,0.9995294839515979,0.9995294839515979
1687,350__296.933333MHz,350__343.466667MHz,350,350,296.933333,343.466667,46.53333399999997,-0.9995294669288218,0.9995294669288218
1688,350__294.533333MHz,350__342.133333MHz,350,350,294.533333,342.133333,47.599999999999966,-0.9995292130500781,0.9995292130500781
1689,350__257.066667MHz,350__290.800000MHz,350,350,257.066667,290.8,33.733333000000016,-0.9995292128380773,0.9995292128380773
1690,350__328.400000MHz,350__333.866667MHz,350,350,328.4,333.866667,5.4666670000000295,0.9995291799133978,0.9995291799133978
1691,350__295.200000MHz,350__343.066667MHz,350,350,295.2,343.066667,47.86666700000001,-0.9995288927504719,0.9995288927504719
1692,350__255.333333MHz,350__291.466667MHz,350,350,255.333333,291.466667,36.13333399999996,-0.9995288731529268,0.9995288731529268
1693,350__294.933333MHz,350__336.933333MHz,350,350,294.933333,336.933333,42.0,-0.9995288590123589,0.9995288590123589
1694,350__255.333333MHz,350__291.733333MHz,350,350,255.333333,291.733333,36.400000000000006,-0.9995288014414311,0.9995288014414311
1695,350__255.733333MHz,350__290.933333MHz,350,350,255.733333,290.933333,35.20000000000002,-0.9995282527023894,0.9995282527023894
1696,350__295.466667MHz,350__338.133333MHz,350,350,295.466667,338.133333,42.66666600000002,-0.9995280911709878,0.9995280911709878
1697,350__250.933333MHz,350__291.733333MHz,350,350,250.933333,291.733333,40.80000000000001,-0.9995279132835934,0.9995279132835934
1698,350__295.866667MHz,350__344.266667MHz,350,350,295.866667,344.266667,48.39999999999998,-0.9995276007404484,0.9995276007404484
1699,350__297.200000MHz,350__345.866667MHz,350,350,297.2,345.866667,48.66666700000002,-0.9995273508377185,0.9995273508377185
1700,350__342.800000MHz,350__348.000000MHz,350,350,342.8,348.0,5.199999999999989,0.9995272483298986,0.9995272483298986
1701,150-250__150.400000MHz,150-250__156.933333MHz,150-250,150-250,150.4,156.933333,6.533332999999999,0.9995271714368492,0.9995271714368492
1702,350__256.933333MHz,350__291.200000MHz,350,350,256.933333,291.2,34.266666999999984,-0.9995271152141171,0.9995271152141171
1703,350__327.600000MHz,350__333.066667MHz,350,350,327.6,333.066667,5.466666999999973,0.9995270304465836,0.9995270304465836
1704,350__295.733333MHz,350__340.000000MHz,350,350,295.733333,340.0,44.266666999999984,-0.9995268699461617,0.9995268699461617
1705,350__255.600000MHz,350__291.200000MHz,350,350,255.6,291.2,35.599999999999994,-0.9995267771554942,0.9995267771554942
1706,150-250__150.800000MHz,150-250__155.866667MHz,150-250,150-250,150.8,155.866667,5.066666999999995,0.9995267368939048,0.9995267368939048
1707,350__250.933333MHz,350__292.533333MHz,350,350,250.933333,292.533333,41.60000000000002,-0.9995266725457866,0.9995266725457866
1708,350__295.066667MHz,350__337.200000MHz,350,350,295.066667,337.2,42.13333299999999,-0.9995266596222723,0.9995266596222723
1709,350__328.933333MHz,350__334.000000MHz,350,350,328.933333,334.0,5.066666999999995,0.999526242532069,0.999526242532069
1710,350__296.800000MHz,350__344.800000MHz,350,350,296.8,344.8,48.0,-0.9995261840082229,0.9995261840082229
1711,150-250__150.533333MHz,150-250__156.800000MHz,150-250,150-250,150.533333,156.8,6.266667000000012,0.9995259388046248,0.9995259388046248
1712,350__295.466667MHz,350__338.400000MHz,350,350,295.466667,338.4,42.933333000000005,-0.9995256608930694,0.9995256608930694
1713,350__252.400000MHz,350__292.266667MHz,350,350,252.4,292.266667,39.86666699999998,-0.9995256100784585,0.9995256100784585
1714,350__294.133333MHz,350__341.466667MHz,350,350,294.133333,341.466667,47.33333399999998,-0.9995255339524294,0.9995255339524294
1715,350__296.400000MHz,350__342.666667MHz,350,350,296.4,342.666667,46.26666700000004,-0.9995253927763266,0.9995253927763266
1716,350__296.000000MHz,350__346.933333MHz,350,350,296.0,346.933333,50.933333000000005,-0.9995253550500567,0.9995253550500567
1717,350__253.200000MHz,350__291.466667MHz,350,350,253.2,291.466667,38.266666999999984,-0.9995253477939076,0.9995253477939076
1718,350__297.733333MHz,350__348.266667MHz,350,350,297.733333,348.266667,50.53333399999997,-0.9995253306616816,0.9995253306616816
1719,350__328.133333MHz,350__333.733333MHz,350,350,328.133333,333.733333,5.600000000000023,0.9995252179082934,0.9995252179082934
1720,350__296.400000MHz,350__342.400000MHz,350,350,296.4,342.4,46.0,-0.9995251478439557,0.9995251478439557
1721,350__294.800000MHz,350__342.400000MHz,350,350,294.8,342.4,47.599999999999966,-0.9995250651240879,0.9995250651240879
1722,350__293.866667MHz,350__334.666667MHz,350,350,293.866667,334.666667,40.80000000000001,-0.9995250255199845,0.9995250255199845
1723,350__296.666667MHz,350__346.533333MHz,350,350,296.666667,346.533333,49.86666600000001,-0.9995247071048543,0.9995247071048543
1724,350__296.266667MHz,350__345.866667MHz,350,350,296.266667,345.866667,49.60000000000002,-0.9995246807814668,0.9995246807814668
1725,350__297.600000MHz,350__348.933333MHz,350,350,297.6,348.933333,51.33333299999998,-0.9995244945119093,0.9995244945119093
1726,350__255.600000MHz,350__291.066667MHz,350,350,255.6,291.066667,35.466667,-0.9995242259159162,0.9995242259159162
1727,350__295.466667MHz,350__343.600000MHz,350,350,295.466667,343.6,48.13333300000005,-0.9995241902741232,0.9995241902741232
1728,350__293.866667MHz,350__340.266667MHz,350,350,293.866667,340.266667,46.39999999999998,-0.9995239772718234,0.9995239772718234
1729,350__296.400000MHz,350__346.666667MHz,350,350,296.4,346.666667,50.26666700000004,-0.9995239202176809,0.9995239202176809
1730,350__296.533333MHz,350__342.933333MHz,350,350,296.533333,342.933333,46.39999999999998,-0.9995239017359013,0.9995239017359013
1731,350__343.466667MHz,350__348.666667MHz,350,350,343.466667,348.666667,5.2000000000000455,0.9995238671515334,0.9995238671515334
1732,350__255.466667MHz,350__291.333333MHz,350,350,255.466667,291.333333,35.86666599999998,-0.9995238082645821,0.9995238082645821
1733,350__296.800000MHz,350__345.466667MHz,350,350,296.8,345.466667,48.66666699999996,-0.9995237622511404,0.9995237622511404
1734,350__296.133333MHz,350__345.066667MHz,350,350,296.133333,345.066667,48.933334,-0.9995235396650414,0.9995235396650414
1735,350__297.066667MHz,350__346.533333MHz,350,350,297.066667,346.533333,49.46666600000003,-0.9995231576623872,0.9995231576623872
1736,350__297.600000MHz,350__347.733333MHz,350,350,297.6,347.733333,50.13333299999999,-0.9995226745354764,0.9995226745354764
1737,350__292.666667MHz,350__333.333333MHz,350,350,292.666667,333.333333,40.666665999999964,-0.9995224442828111,0.9995224442828111
1738,350__252.000000MHz,350__291.733333MHz,350,350,252.0,291.733333,39.733333000000016,-0.9995220156493805,0.9995220156493805
1739,350__296.266667MHz,350__346.000000MHz,350,350,296.266667,346.0,49.733333000000016,-0.9995219465568053,0.9995219465568053
1740,350__296.666667MHz,350__343.866667MHz,350,350,296.666667,343.866667,47.19999999999999,-0.9995218996194631,0.9995218996194631
1741,350__294.133333MHz,350__341.600000MHz,350,350,294.133333,341.6,47.46666700000003,-0.9995218205931958,0.9995218205931958
1742,350__296.400000MHz,350__345.333333MHz,350,350,296.4,345.333333,48.933333000000005,-0.9995213706389806,0.9995213706389806
1743,350__250.400000MHz,350__292.000000MHz,350,350,250.4,292.0,41.599999999999994,-0.9995212963984254,0.9995212963984254
1744,350__295.733333MHz,350__347.466667MHz,350,350,295.733333,347.466667,51.73333399999996,-0.9995210861045579,0.9995210861045579
1745,350__292.400000MHz,350__333.466667MHz,350,350,292.4,333.466667,41.066666999999995,-0.999521072963147,0.999521072963147
1746,350__252.000000MHz,350__292.533333MHz,350,350,252.0,292.533333,40.53333300000003,-0.9995210332862531,0.9995210332862531
